,t1_towerKills,t1_inhibitorKills,t1_dragonKills,t1_baronKills,t2_towerKills,t2_inhibitorKills,t2_dragonKills,t2_baronKills,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,winner
7666,9,4,2,2,3,0,2,0,1,1,1,1,1,2,1
7667,9,2,4,1,3,0,1,0,2,2,1,1,1,1,1
7668,0,0,1,0,10,2,1,0,2,2,2,0,1,0,2
7669,9,2,3,2,11,6,3,3,2,1,2,1,1,0,1
7670,0,0,0,0,9,2,1,0,1,2,2,0,2,0,2
7671,10,2,3,0,0,0,0,0,1,1,1,0,1,0,1
7672,5,0,2,0,1,0,0,0,1,1,0,0,1,0,1
7673,2,0,0,0,8,1,2,1,2,2,2,2,2,2,2
7674,0,0,0,0,10,1,2,1,2,2,2,2,2,0,2
7675,8,1,4,1,3,0,0,1,1,1,1,1,1,1,1
7676,4,0,1,1,10,4,4,0,1,1,2,1,2,2,2
7677,3,0,1,0,10,2,2,1,1,1,2,2,1,0,2
7678,7,0,1,0,5,0,2,0,2,2,0,0,2,1,1
7679,11,5,3,0,3,0,1,1,2,2,1,2,1,1,1
7680,9,1,0,1,8,0,3,0,2,2,1,1,2,2,1
7681,0,0,0,0,9,2,1,0,2,2,2,0,2,2,2
7682,1,0,0,0,9,2,2,0,2,2,2,0,2,0,2
7683,11,4,4,2,5,0,0,0,2,1,1,1,1,1,1
7684,9,1,2,0,2,0,0,0,1,1,1,0,1,1,1
7685,1,0,0,0,10,1,2,0,2,2,2,0,2,0,2
7686,1,0,1,0,11,3,2,0,2,2,2,0,1,2,2
7687,3,0,0,0,11,2,2,1,2,1,2,2,2,2,2
7688,1,0,0,0,3,0,0,0,2,2,0,0,0,0,2
7689,6,1,1,2,9,3,3,0,1,2,2,1,2,0,2
7690,2,0,0,0,9,1,2,1,2,2,2,2,2,2,2
7691,11,3,1,1,3,0,1,0,2,2,1,1,2,1,1
7692,10,2,2,0,0,0,0,0,1,1,1,0,1,2,1
7693,7,2,2,0,0,0,0,0,2,1,1,0,1,0,1
7694,2,0,1,0,9,2,2,2,2,2,2,2,2,2,2
7695,2,0,0,0,7,1,2,1,1,2,2,2,2,2,2
7696,10,2,4,1,7,0,0,0,2,2,1,1,1,0,1
7697,5,0,1,0,10,2,3,0,2,2,2,0,2,0,2
7698,6,1,2,0,1,0,0,0,1,1,1,0,1,1,1
7699,2,0,0,0,10,2,3,0,1,2,2,0,2,0,2
7700,9,2,1,1,3,0,3,1,2,2,1,2,2,2,1
7701,3,0,0,0,11,3,3,1,2,2,2,2,2,2,2
7702,4,0,0,1,7,1,3,0,1,1,2,1,2,0,2
7703,0,0,0,0,10,2,1,0,1,2,2,0,2,2,2
7704,10,4,4,0,4,0,0,1,1,1,1,2,1,1,1
7705,11,4,3,0,4,1,1,1,2,1,2,2,1,0,1
7706,1,0,0,0,8,1,3,0,2,2,2,0,2,0,2
7707,0,0,0,0,11,4,3,1,1,2,2,2,2,0,2
7708,4,0,2,0,7,1,0,0,1,1,2,0,1,0,2
7709,7,1,3,1,1,0,0,0,1,1,1,1,1,1,1
7710,3,0,2,0,9,2,1,1,2,2,2,2,1,0,2
7711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7712,11,3,2,1,3,0,3,0,1,1,1,1,2,0,1
7713,8,1,2,0,1,0,0,0,1,1,1,0,1,0,1
7714,1,0,1,1,10,4,3,1,2,2,2,1,2,2,2
7715,1,0,1,0,5,0,2,0,1,2,0,0,1,0,2
7716,2,0,1,0,8,2,1,1,1,2,2,2,1,0,2
7717,9,1,3,1,0,0,0,0,1,1,1,1,1,0,1
7718,10,2,1,0,4,0,2,0,1,1,1,0,1,0,1
7719,9,1,1,1,1,0,2,0,1,1,1,1,2,2,1
7720,2,0,0,0,9,2,3,0,2,2,2,0,2,2,2
7721,11,4,3,1,2,0,1,0,1,1,1,1,1,0,1
7722,8,1,2,2,10,2,2,0,2,2,2,1,1,0,1
7723,0,0,2,1,8,3,1,0,2,2,2,1,1,0,2
7724,6,0,2,0,1,0,0,0,1,1,0,0,1,1,1
7725,3,0,1,0,10,2,3,1,1,2,2,2,2,1,2
7726,8,1,2,2,7,0,2,0,1,2,1,1,2,0,1
7727,0,0,0,0,10,3,3,1,1,2,2,2,2,2,2
7728,10,3,3,2,4,0,1,0,1,1,1,1,1,0,1
7729,11,4,3,1,1,0,0,0,1,1,1,1,1,1,1
7730,2,0,0,0,7,1,2,1,2,1,2,2,2,1,2
7731,3,0,0,0,8,1,2,1,2,1,2,2,2,2,2
7732,3,0,2,0,11,3,1,1,2,2,2,2,2,2,2
7733,11,4,3,1,4,0,0,0,1,2,1,1,1,0,1
7734,10,2,3,1,3,0,0,0,1,1,1,1,1,1,1
7735,2,0,0,0,10,1,2,0,1,2,2,0,2,2,2
7736,11,3,1,1,0,0,2,0,1,1,1,1,2,1,1
7737,11,3,1,1,0,0,0,0,1,1,1,1,1,1,1
7738,3,0,1,0,8,2,1,0,2,1,2,0,1,2,2
7739,7,2,2,0,8,2,2,2,1,1,2,2,1,1,2
7740,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
7741,4,0,0,0,9,2,5,1,1,1,2,2,2,2,2
7742,7,1,3,1,1,0,0,0,1,1,1,1,1,1,1
7743,4,0,0,0,10,2,1,0,1,2,2,0,2,0,2
7744,7,1,2,1,6,0,2,1,1,2,1,2,1,2,1
7745,0,0,1,0,11,3,2,1,1,2,2,2,1,2,2
7746,2,0,0,0,8,2,3,0,1,2,2,0,2,0,2
7747,5,0,0,0,8,1,3,2,1,1,2,2,2,1,2
7748,7,0,1,0,9,1,2,1,2,1,2,2,1,0,2
7749,11,3,1,2,4,0,2,0,1,2,1,1,1,1,1
7750,3,0,2,0,9,2,1,1,2,1,2,2,1,0,2
7751,2,0,1,0,1,0,0,0,2,1,0,0,1,1,1
7752,11,4,4,1,4,0,1,0,2,1,1,1,1,1,1
7753,10,2,1,0,0,0,0,0,1,1,1,0,1,1,1
7754,10,2,2,1,2,0,2,0,1,1,1,1,2,2,1
7755,6,1,0,0,0,0,0,0,1,1,1,0,0,0,1
7756,2,0,0,0,10,2,4,0,2,2,2,0,2,2,2
7757,1,0,0,0,8,1,2,0,2,2,2,0,2,2,2
7758,8,4,3,1,7,1,0,0,1,2,1,1,1,2,2
7759,3,0,1,0,11,2,3,1,1,1,2,2,1,1,2
7760,6,1,2,1,7,0,0,0,1,2,1,1,1,0,1
7761,7,2,2,2,3,0,2,0,1,1,1,1,1,1,1
7762,10,2,2,1,1,0,1,0,1,1,1,1,1,0,1
7763,3,0,0,0,11,3,3,1,1,2,2,2,2,0,2
7764,9,1,3,2,6,1,1,0,2,1,2,1,1,0,1
7765,3,0,1,0,9,1,2,1,2,2,2,2,2,2,2
7766,2,0,0,0,11,3,2,0,2,2,2,0,2,0,2
7767,6,0,2,0,0,0,0,0,2,1,0,0,1,0,1
7768,9,2,4,1,9,3,1,2,2,2,2,2,1,0,1
7769,11,3,4,2,2,0,0,0,1,1,1,1,1,1,1
7770,2,0,0,0,10,1,3,1,1,1,2,2,2,2,2
7771,5,0,1,0,9,2,2,0,2,1,2,0,1,0,2
7772,11,2,3,1,0,0,0,0,2,1,1,1,1,0,1
7773,3,0,0,0,6,1,3,1,1,1,2,2,2,0,2
7774,7,1,0,1,4,0,2,0,2,2,1,1,2,0,1
7775,10,2,2,1,4,0,2,0,2,2,1,1,2,0,1
7776,5,0,0,0,0,0,1,0,1,1,0,0,2,0,1
7777,2,0,1,0,11,2,2,0,1,2,2,0,2,2,2
7778,9,2,2,0,1,0,0,0,2,1,1,0,1,0,1
7779,11,3,2,0,4,0,0,0,1,2,1,0,1,1,1
7780,11,2,2,0,1,0,0,0,2,1,1,0,1,0,1
7781,7,1,2,1,7,3,2,1,1,1,2,1,1,0,1
7782,7,1,2,0,1,0,0,0,1,1,1,0,1,0,1
7783,9,2,3,0,6,1,1,1,1,2,2,2,1,0,1
7784,9,1,2,0,0,0,0,0,1,1,1,0,1,1,1
7785,1,0,0,0,1,0,1,0,2,2,0,0,2,0,2
7786,0,0,0,0,7,1,1,0,1,2,2,0,2,0,2
7787,5,0,1,0,10,2,1,1,2,1,2,2,1,1,2
7788,9,1,1,0,1,0,0,1,2,1,1,2,1,0,1
7789,11,2,2,1,4,0,0,0,1,1,1,1,1,1,1
7790,5,1,1,2,11,7,4,1,1,2,2,1,2,2,2
7791,4,0,0,0,9,1,3,0,1,1,2,0,2,0,2
7792,9,1,2,1,4,0,0,0,1,1,1,1,1,0,1
7793,11,3,3,1,2,0,0,0,2,2,1,1,1,0,1
7794,7,0,3,2,9,2,0,0,2,1,2,1,1,0,2
7795,9,1,3,1,2,0,1,0,2,2,1,1,2,0,1
7796,9,1,2,0,0,0,0,0,1,1,1,0,1,2,1
7797,10,2,1,1,2,0,0,0,2,1,1,1,1,0,1
7798,7,0,2,1,11,4,2,0,1,1,2,1,1,1,2
7799,10,2,2,0,0,0,0,0,2,1,1,0,1,1,1
7800,0,0,0,0,9,2,2,1,2,2,2,2,2,2,2
7801,4,0,0,0,8,1,2,0,1,1,2,0,2,0,2
7802,9,2,2,1,8,1,2,0,2,2,1,1,2,0,1
7803,4,0,2,0,0,0,0,0,1,1,0,0,1,0,1
7804,4,0,2,0,10,3,1,1,2,2,2,2,2,2,2
7805,8,1,1,0,0,0,0,0,1,1,1,0,1,0,1
7806,8,2,1,2,5,0,3,0,1,1,1,1,1,0,1
7807,10,2,2,0,0,0,0,0,1,1,1,0,1,0,1
7808,4,0,1,1,7,0,3,0,2,2,0,1,2,2,1
7809,8,1,1,1,4,0,1,0,2,2,1,1,2,2,1
7810,9,2,5,1,6,0,0,0,1,1,1,1,1,0,1
7811,1,0,1,0,10,3,3,2,1,2,2,2,1,2,2
7812,9,1,1,0,0,0,0,0,1,1,1,0,1,1,1
7813,10,3,4,1,5,0,0,0,1,1,1,1,1,1,1
7814,1,0,0,0,11,4,3,0,2,2,2,0,2,2,2
7815,0,0,0,0,4,0,2,0,2,2,0,0,2,2,2
7816,2,0,0,0,9,1,3,0,2,2,2,0,2,0,2
7817,5,0,2,0,10,3,2,2,1,2,2,2,1,1,2
7818,4,1,1,1,9,2,2,1,1,1,2,1,2,2,2
7819,5,0,0,0,1,0,0,0,2,2,0,0,0,2,1
7820,1,0,0,0,11,5,3,1,1,2,2,2,2,0,2
7821,11,2,2,0,1,0,0,0,1,1,1,0,1,0,1
7822,9,3,2,0,5,0,3,1,1,2,1,2,2,0,1
7823,11,3,2,1,5,0,0,1,2,1,1,2,1,1,1
7824,10,3,3,1,1,0,0,0,1,1,1,1,1,2,1
7825,0,0,0,0,5,0,2,0,2,2,0,0,2,0,2
7826,0,0,0,0,10,1,3,1,2,2,2,2,2,0,2
7827,9,2,0,0,1,0,1,0,1,1,1,0,2,0,1
7828,10,3,0,1,4,0,1,0,1,2,1,1,2,1,1
7829,11,4,2,1,2,0,1,0,1,1,1,1,1,1,1
7830,1,0,0,0,11,3,3,0,2,2,2,0,2,0,2
7831,5,0,1,0,2,0,0,0,1,1,0,0,1,0,1
7832,10,2,0,0,0,0,0,0,1,1,1,0,0,0,1
7833,6,0,0,0,1,0,1,0,1,1,0,0,2,1,1
7834,7,1,0,0,2,0,1,0,2,1,1,0,2,1,1
7835,3,0,0,0,11,3,3,1,1,1,2,2,2,1,2
7836,3,0,2,0,8,1,1,1,1,2,2,2,2,2,2
7837,10,2,2,2,7,1,3,0,1,2,1,1,2,2,1
7838,0,0,0,0,10,2,2,1,2,2,2,2,2,2,2
7839,0,0,0,0,4,0,1,0,1,2,0,0,2,0,2
7840,10,2,3,1,2,0,0,0,2,2,1,1,1,0,1
7841,4,0,1,1,9,1,2,0,2,1,2,1,2,2,2
7842,5,0,1,0,9,2,2,1,2,1,2,2,2,1,2
7843,11,3,3,0,0,0,0,0,1,1,1,0,1,1,1
7844,10,2,1,0,0,0,0,0,2,1,1,0,1,1,1
7845,10,1,4,1,2,0,1,0,1,1,1,1,1,0,1
7846,7,1,1,1,6,1,2,0,2,1,2,1,1,2,1
7847,10,3,2,0,3,0,0,0,2,2,1,0,1,0,1
7848,8,1,3,0,5,0,2,1,2,1,1,2,2,0,1
7849,5,0,3,0,3,0,1,0,2,2,0,0,2,0,1
7850,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7851,3,0,0,0,10,2,3,1,2,1,2,2,2,0,2
7852,7,1,1,1,3,0,2,0,2,2,1,1,2,0,1
7853,8,1,2,0,4,0,2,0,1,2,1,0,1,0,1
7854,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1
7855,0,0,0,0,10,3,3,1,1,2,2,2,2,0,2
7856,1,0,0,0,10,2,2,0,2,2,2,0,2,2,2
7857,3,0,2,0,11,2,2,1,2,2,2,2,1,0,2
7858,6,1,1,0,3,0,0,0,1,1,1,0,1,0,1
7859,10,2,2,0,2,0,0,0,1,1,1,0,1,1,1
7860,2,0,1,1,10,2,2,1,2,1,2,1,1,0,2
7861,11,2,3,0,2,0,0,0,2,2,1,0,1,1,1
7862,1,0,0,0,5,0,2,0,2,2,0,0,2,0,2
7863,9,1,3,0,1,0,0,0,1,1,1,0,1,1,1
7864,3,0,1,0,0,0,1,0,1,1,0,0,2,0,1
7865,11,2,2,1,1,0,0,0,1,1,1,1,1,0,1
7866,10,2,2,1,3,0,1,0,2,1,1,1,2,2,1
7867,1,0,0,0,8,1,3,1,2,1,2,2,2,0,2
7868,4,0,1,0,9,1,2,1,2,1,2,2,1,2,2
7869,2,0,1,0,10,2,2,1,1,2,2,2,1,0,2
7870,8,1,1,0,9,2,3,1,1,1,1,2,2,0,2
7871,8,2,2,0,11,4,4,2,1,1,1,2,1,1,2
7872,7,1,3,1,3,0,0,0,2,1,1,1,1,0,1
7873,1,0,0,0,7,1,1,0,1,2,2,0,2,2,2
7874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7875,3,0,1,0,10,3,2,2,1,2,2,2,2,2,2
7876,6,2,2,1,11,7,2,1,2,2,2,1,2,2,2
7877,2,0,1,0,11,3,3,1,2,1,2,2,2,0,2
7878,6,1,2,1,7,1,2,1,2,1,1,1,1,1,2
7879,8,1,1,0,2,0,0,0,1,1,1,0,1,0,1
7880,8,2,0,0,9,2,6,3,2,2,2,2,2,0,1
7881,0,0,1,0,11,2,1,1,1,2,2,2,1,2,2
7882,8,2,3,1,3,0,0,0,2,2,1,1,1,2,1
7883,1,0,1,0,8,1,1,1,1,1,2,2,1,2,2
7884,4,0,0,1,9,1,2,0,1,2,2,1,2,1,2
7885,3,0,1,0,11,3,1,0,1,2,2,0,1,2,2
7886,9,2,0,0,1,0,0,0,2,1,1,0,0,1,1
7887,2,0,0,0,4,0,2,0,2,2,0,0,2,0,2
7888,5,0,1,0,8,1,1,1,1,1,2,2,2,2,2
7889,2,0,0,0,9,1,2,1,2,2,2,2,2,0,2
7890,3,0,2,0,1,0,1,0,1,1,0,0,1,0,1
7891,5,0,0,0,11,5,3,1,2,1,2,2,2,0,2
7892,10,4,4,2,3,0,1,0,1,1,1,1,1,0,1
7893,4,0,0,0,5,0,3,0,1,2,0,0,2,2,2
7894,8,1,2,1,6,1,1,0,2,2,2,1,1,0,1
7895,8,3,4,1,4,1,0,1,1,1,1,2,1,1,1
7896,10,3,2,1,5,1,2,0,1,1,1,1,2,0,1
7897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7898,11,4,2,2,5,1,2,0,2,1,1,1,1,0,1
7899,1,0,0,0,5,0,2,0,2,2,0,0,2,0,2
7900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7901,5,0,1,1,10,2,3,1,2,2,2,2,2,0,2
7902,6,0,4,1,11,3,1,1,2,2,2,1,1,0,2
7903,2,0,1,0,5,0,2,0,2,2,0,0,2,0,2
7904,2,0,0,0,11,3,2,1,1,1,2,2,2,2,2
7905,3,0,1,0,9,1,1,0,1,1,2,0,1,0,2
7906,4,0,1,1,10,2,4,0,1,2,2,1,2,0,2
7907,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7908,1,0,1,0,6,1,2,1,2,2,2,2,1,2,2
7909,0,0,0,0,5,1,1,0,2,2,2,0,2,1,2
7910,1,0,0,0,6,1,1,0,2,2,2,0,2,2,2
7911,0,0,0,0,9,1,2,1,2,2,2,2,2,0,2
7912,10,2,1,1,2,0,1,0,1,1,1,1,2,2,1
7913,8,1,3,0,2,0,0,0,2,1,1,0,1,0,1
7914,10,2,1,0,0,0,0,0,1,1,1,0,1,1,1
7915,1,0,1,0,11,3,2,1,2,2,2,2,2,2,2
7916,8,1,3,1,5,0,1,0,1,1,1,1,2,2,1
7917,3,0,2,0,11,2,2,1,1,1,2,2,1,2,2
7918,8,1,3,1,2,0,0,0,1,2,1,1,1,2,1
7919,11,3,2,1,3,0,0,0,1,1,1,1,1,2,1
7920,10,2,2,1,2,0,2,0,1,1,1,1,2,1,1
7921,0,0,0,0,1,0,0,0,2,2,0,0,0,0,2
7922,10,2,0,0,0,0,1,0,1,1,1,0,2,0,1
7923,3,0,1,0,9,1,2,1,2,2,2,2,1,0,2
7924,4,0,1,1,11,3,3,0,1,2,2,1,2,0,2
7925,0,0,0,0,11,3,1,0,2,2,2,0,2,2,2
7926,8,1,3,0,3,0,1,0,2,2,1,0,1,1,1
7927,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
7928,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
7929,9,3,3,0,4,0,1,0,1,1,1,0,1,1,1
7930,10,2,4,0,6,1,1,0,1,2,2,0,1,0,1
7931,4,0,0,0,9,2,3,0,2,2,2,0,2,0,2
7932,10,2,2,0,3,0,2,0,2,2,1,0,2,0,1
7933,7,0,2,0,0,0,0,0,1,1,0,0,1,0,1
7934,1,0,0,0,11,3,2,0,1,2,2,0,2,0,2
7935,1,0,0,0,10,2,1,0,1,2,2,0,2,2,2
7936,8,2,3,1,6,1,0,0,2,2,2,1,1,1,1
7937,4,0,2,0,9,2,0,1,1,2,2,2,1,0,2
7938,11,4,3,1,2,0,0,0,2,1,1,1,1,1,1
7939,4,0,2,0,10,2,1,1,2,2,2,2,1,0,2
7940,4,0,1,0,11,6,6,3,2,1,2,2,2,1,2
7941,5,0,0,0,9,2,3,1,2,1,2,2,2,1,2
7942,1,0,0,0,11,4,1,0,2,2,2,0,2,0,2
7943,6,0,2,0,0,0,0,0,2,1,0,0,1,1,1
7944,4,0,2,0,7,1,2,2,2,1,2,2,1,2,2
7945,1,0,1,0,11,3,3,1,2,1,2,2,2,0,2
7946,6,0,1,0,6,1,1,1,2,1,2,2,1,2,2
7947,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
7948,0,0,0,0,9,2,3,1,2,2,2,2,2,2,2
7949,0,0,0,0,9,3,1,0,1,2,2,0,2,0,2
7950,10,2,2,0,2,0,1,0,2,1,1,0,2,0,1
7951,9,1,3,1,2,0,1,0,1,1,1,1,1,0,1
7952,2,0,0,0,8,1,1,0,1,1,2,0,2,2,2
7953,1,0,0,0,11,4,4,1,2,2,2,2,2,0,2
7954,10,2,4,1,2,0,0,0,1,1,1,1,1,1,1
7955,9,1,0,0,3,0,2,0,1,1,1,0,2,0,1
7956,9,2,3,1,4,0,0,0,1,1,1,1,1,1,1
7957,4,0,1,0,8,1,3,1,2,1,2,2,2,2,2
7958,1,0,0,0,8,2,2,0,1,2,2,0,2,2,2
7959,9,2,2,1,4,0,0,0,1,1,1,1,1,0,1
7960,8,1,3,1,3,0,2,1,2,2,1,2,2,0,1
7961,10,2,3,2,5,0,1,0,2,1,1,1,1,0,1
7962,3,0,0,0,11,3,4,1,1,1,2,2,2,0,2
7963,7,2,2,0,7,2,2,1,2,2,1,2,1,0,2
7964,8,1,3,1,6,0,1,0,1,2,1,1,1,0,1
7965,9,2,1,1,2,0,2,0,2,1,1,1,2,0,1
7966,3,0,0,0,11,3,4,1,2,1,2,2,2,0,2
7967,10,2,2,0,2,0,0,0,1,1,1,0,1,0,1
7968,6,0,3,0,8,2,1,2,1,2,2,2,1,1,2
7969,10,2,2,1,5,0,2,0,1,1,1,1,1,2,1
7970,8,1,4,0,7,3,0,1,2,2,2,2,1,0,1
7971,0,0,0,0,11,4,3,2,2,2,2,2,2,0,2
7972,1,0,1,0,11,3,2,0,1,2,2,0,2,2,2
7973,2,0,0,1,10,4,4,1,1,2,2,2,2,0,2
7974,11,5,2,1,0,0,0,0,1,1,1,1,1,0,1
7975,3,0,0,0,0,0,1,0,1,1,0,0,2,0,1
7976,9,2,1,0,1,0,0,0,2,1,1,0,1,0,1
7977,8,1,1,2,7,1,4,0,1,2,1,1,2,2,2
7978,10,3,4,0,4,0,1,1,2,2,1,2,2,0,1
7979,6,0,2,0,0,0,0,0,1,1,0,0,1,1,1
7980,11,3,2,0,2,0,0,0,1,1,1,0,1,0,1
7981,1,0,0,0,10,2,4,0,1,2,2,0,2,0,2
7982,3,0,0,0,7,1,3,0,2,2,2,0,2,0,2
7983,9,2,2,0,4,0,1,0,2,2,1,0,1,2,1
7984,11,5,2,2,4,0,3,0,1,2,1,1,2,0,1
7985,3,0,0,1,10,2,3,0,2,1,2,1,2,0,2
7986,11,3,2,1,5,0,2,1,2,2,1,2,1,0,1
7987,10,2,2,1,2,0,1,0,2,2,1,1,1,1,1
7988,3,0,1,0,9,2,2,1,2,2,2,2,2,2,2
7989,11,3,4,0,8,3,2,1,2,1,1,2,1,1,2
7990,4,0,1,0,10,2,2,1,1,2,2,2,2,0,2
7991,0,0,0,0,11,3,2,0,1,2,2,0,2,0,2
7992,11,4,2,1,0,0,0,0,2,1,1,1,1,1,1
7993,3,0,0,0,11,3,3,1,1,1,2,2,2,2,2
7994,8,0,3,0,9,2,1,1,1,1,2,2,2,0,2
7995,11,4,2,1,2,0,1,0,1,1,1,1,1,1,1
7996,7,1,3,0,6,0,0,1,2,2,1,2,1,0,1
7997,7,1,2,1,5,0,0,0,1,1,1,1,1,2,1
7998,9,2,4,1,10,2,1,1,2,1,1,1,1,1,2
7999,0,0,0,0,10,2,2,1,1,2,2,2,2,2,2
8000,11,2,3,1,1,0,0,0,2,1,1,1,1,1,1
8001,1,0,0,0,8,1,2,1,1,2,2,2,2,2,2
8002,11,5,1,1,7,1,3,2,1,2,1,2,2,0,1
8003,8,1,1,2,5,1,3,0,2,2,2,1,2,0,1
8004,11,2,1,1,2,0,2,0,2,2,1,1,2,2,1
8005,9,2,0,0,2,0,4,0,1,1,1,0,2,2,1
8006,3,0,1,1,11,3,3,0,1,1,2,1,2,1,2
8007,8,0,2,0,2,0,0,0,1,1,0,0,1,1,1
8008,11,3,2,1,2,0,1,0,2,1,1,1,2,0,1
8009,8,1,3,0,3,0,0,0,1,1,1,0,1,1,1
8010,2,0,1,0,11,4,2,0,2,2,2,0,1,0,2
8011,2,0,1,1,8,1,1,0,2,2,2,1,2,2,2
8012,2,0,1,0,8,1,2,0,2,2,2,0,2,2,2
8013,0,0,0,0,5,0,1,0,1,2,0,0,2,0,2
8014,9,2,2,1,2,0,1,0,1,1,1,1,1,0,1
8015,10,2,3,1,3,0,0,0,1,1,1,1,1,0,1
8016,0,0,0,0,9,1,2,1,2,2,2,2,2,2,2
8017,1,0,0,0,11,3,3,1,2,2,2,2,2,0,2
8018,4,0,1,0,7,1,2,1,1,1,2,2,2,0,2
8019,2,0,0,0,6,1,2,0,1,1,2,0,2,2,2
8020,6,1,3,0,4,0,1,1,1,2,1,2,1,0,2
8021,6,1,2,1,1,0,1,0,1,1,1,1,2,0,1
8022,8,1,1,0,7,1,1,1,2,2,2,2,2,0,1
8023,8,2,2,1,0,0,0,0,1,1,1,1,1,0,1
8024,1,0,0,0,8,2,1,0,2,2,2,0,2,0,2
8025,9,1,1,0,0,0,1,0,1,1,1,0,2,1,1
8026,3,0,2,0,8,1,1,1,1,1,2,2,1,2,2
8027,3,0,0,1,10,3,2,0,1,2,2,1,2,2,2
8028,3,0,1,0,10,3,3,2,1,1,2,2,1,0,2
8029,9,2,3,1,2,0,1,0,2,1,1,1,1,1,1
8030,0,0,0,0,10,2,1,1,1,2,2,2,2,0,2
8031,8,1,3,1,9,7,3,3,1,2,2,2,1,2,1
8032,11,3,2,0,0,0,0,0,1,1,1,0,1,1,1
8033,2,0,0,0,7,1,2,1,1,1,2,2,2,0,2
8034,3,0,0,0,10,2,3,1,1,2,2,2,2,0,2
8035,11,3,2,1,0,0,0,0,1,1,1,1,1,1,1
8036,0,0,0,0,6,0,1,0,2,2,0,0,2,2,2
8037,10,4,2,2,0,0,1,0,2,1,1,1,1,0,1
8038,7,1,1,1,5,0,2,0,1,1,1,1,2,0,1
8039,9,1,2,1,2,0,1,0,2,1,1,1,2,0,1
8040,10,2,1,2,6,1,3,0,1,1,2,1,2,2,1
8041,8,1,1,0,1,0,0,0,1,1,1,0,1,1,1
8042,9,1,2,2,7,2,3,0,2,2,2,1,2,1,1
8043,9,1,1,1,7,1,3,1,1,1,2,2,2,1,1
8044,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
8045,8,1,2,0,3,0,0,1,1,1,1,2,1,0,1
8046,10,1,1,1,2,0,1,0,2,1,1,1,2,1,1
8047,1,0,0,0,11,2,3,1,1,2,2,2,2,0,2
8048,0,0,0,0,8,1,1,0,2,2,2,0,2,0,2
8049,10,3,2,1,9,1,4,3,2,2,1,2,2,2,2
8050,9,1,1,1,6,1,3,0,1,1,2,1,2,0,1
8051,9,2,1,0,0,0,1,0,1,1,1,0,1,1,1
8052,0,0,0,0,7,1,2,1,2,2,2,2,2,0,2
8053,7,0,1,0,11,3,2,0,2,1,2,0,1,0,2
8054,6,1,2,0,0,0,0,0,1,1,1,0,1,1,1
8055,7,2,3,3,10,3,2,1,2,2,1,1,2,2,2
8056,5,0,3,0,7,1,1,1,1,1,2,2,1,1,2
8057,6,0,0,0,9,2,3,1,1,1,2,2,2,1,2
8058,10,3,3,1,2,0,0,0,1,1,1,1,1,1,1
8059,0,0,0,0,4,0,1,0,2,2,0,0,2,0,2
8060,1,0,0,1,11,3,3,0,2,2,2,1,2,0,2
8061,9,1,3,1,3,0,2,0,2,1,1,1,2,1,1
8062,10,2,3,0,1,0,0,0,1,1,1,0,1,1,1
8063,0,0,0,0,9,2,2,0,2,2,2,0,2,2,2
8064,1,0,0,0,11,2,3,1,2,2,2,2,2,2,2
8065,4,0,1,0,11,3,4,2,1,1,2,2,2,2,2
8066,5,0,4,1,7,2,1,0,1,2,2,1,1,0,2
8067,10,3,2,0,1,0,0,0,1,1,1,0,1,0,1
8068,11,5,2,2,0,0,1,0,2,1,1,1,2,1,1
8069,11,3,4,1,4,0,1,0,2,2,1,1,2,2,1
8070,4,0,1,0,11,2,3,2,2,2,2,2,2,2,2
8071,9,2,0,0,3,0,2,0,2,1,1,0,2,0,1
8072,10,3,2,1,7,2,1,1,2,1,2,2,2,1,1
8073,1,0,0,0,4,1,0,0,1,2,2,0,0,2,2
8074,6,0,1,0,8,1,3,1,1,1,2,2,2,0,2
8075,0,0,0,0,5,0,2,0,2,2,0,0,2,2,2
8076,6,1,2,0,2,0,0,0,2,1,1,0,1,1,1
8077,4,0,1,0,0,0,0,0,1,1,0,0,1,0,1
8078,2,0,1,0,11,3,3,0,2,1,2,0,1,2,2
8079,2,0,1,0,9,2,1,0,2,2,2,0,2,0,2
8080,9,1,1,1,2,0,1,0,1,1,1,1,1,0,1
8081,8,1,1,2,7,1,2,0,2,1,2,1,1,0,1
8082,7,1,3,1,3,0,0,0,1,1,1,1,1,0,1
8083,6,0,2,0,10,2,2,2,2,1,2,2,1,1,2
8084,3,0,0,0,10,2,2,0,2,2,2,0,2,2,2
8085,4,0,3,0,0,0,0,0,1,1,0,0,1,0,1
