,t1_inhibitorKills,t1_dragonKills,t1_baronKills,t2_inhibitorKills,t2_dragonKills,t2_baronKills,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,winner
16571,0,0,0,0,0,0,2,0,0,0,0,0,2
16572,1,4,1,1,1,1,1,1,1,1,1,0,2
16573,2,4,1,0,0,0,2,2,1,1,1,1,1
16574,0,0,0,2,3,1,2,1,2,2,2,0,2
16575,0,1,0,1,1,0,1,2,2,0,2,0,2
16576,0,0,0,0,1,0,1,2,0,0,2,0,2
16577,0,0,0,2,3,1,2,2,2,2,2,0,2
16578,2,3,1,2,2,0,1,2,2,1,2,0,1
16579,2,1,0,0,0,0,1,1,1,0,1,1,1
16580,0,2,0,2,2,2,1,2,2,2,2,2,2
16581,2,1,0,0,1,1,1,1,1,2,1,0,1
16582,0,2,0,1,1,1,1,2,2,2,1,0,2
16583,0,1,0,0,0,0,1,1,0,0,1,0,1
16584,2,2,0,0,1,1,1,1,1,2,2,1,1
16585,2,2,0,0,0,0,1,1,1,0,1,1,1
16586,0,1,0,2,1,1,2,2,2,2,1,2,2
16587,0,0,0,0,1,0,1,1,0,0,2,0,1
16588,0,1,1,1,3,0,1,2,2,1,1,0,2
16589,1,4,0,0,0,1,1,2,1,2,1,2,1
16590,0,1,0,1,3,2,2,1,2,2,2,0,2
16591,0,0,0,3,1,0,2,2,2,0,2,2,2
16592,0,2,0,0,0,0,1,1,0,0,1,0,1
16593,0,0,0,2,3,1,2,1,2,2,2,2,2
16594,0,0,1,3,3,0,1,2,2,1,2,2,2
16595,1,3,1,0,0,0,2,2,1,1,1,2,1
16596,0,0,0,1,2,1,2,2,2,2,2,2,2
16597,0,1,0,3,2,1,1,2,2,2,2,2,2
16598,0,0,0,1,1,0,1,1,2,0,2,0,2
16599,0,2,0,2,2,0,2,2,2,0,1,0,2
16600,0,1,0,0,1,0,1,2,0,0,2,0,2
16601,0,3,0,1,1,2,1,1,2,2,1,0,2
16602,0,1,0,1,2,0,1,2,2,0,1,2,2
16603,0,1,0,1,4,1,2,2,2,2,1,0,2
16604,1,2,1,1,1,0,1,1,1,1,1,0,1
16605,0,0,0,1,2,0,1,1,2,0,2,0,2
16606,1,2,1,0,1,0,2,2,1,1,1,2,1
16607,0,1,0,4,3,2,2,2,2,2,1,2,2
16608,0,1,0,1,2,1,2,2,2,2,2,0,2
16609,0,0,0,0,0,0,1,2,0,0,0,1,1
16610,0,0,0,0,0,0,0,0,0,0,0,0,1
16611,0,1,0,1,2,0,1,2,2,0,1,2,2
16612,0,0,0,1,2,1,1,2,2,2,2,0,2
16613,1,1,2,1,3,0,2,2,2,1,2,2,1
16614,0,1,0,1,1,1,2,2,2,2,1,0,2
16615,0,0,0,2,3,1,2,1,2,2,2,1,2
16616,3,4,2,2,2,1,1,1,1,2,1,0,1
16617,0,0,0,0,1,0,2,2,0,0,2,2,2
16618,3,4,1,0,0,0,1,1,1,1,1,2,1
16619,1,3,0,1,1,1,1,1,2,2,1,1,1
16620,1,3,1,1,1,0,2,1,2,1,1,0,1
16621,0,1,0,0,1,0,2,2,0,0,1,0,2
16622,0,0,0,3,3,1,2,2,2,2,2,2,2
16623,3,1,2,0,2,0,1,1,1,1,1,1,1
16624,2,2,1,0,1,0,1,2,1,1,2,0,1
16625,1,4,1,0,1,1,1,1,1,2,1,1,1
16626,2,4,2,0,1,0,2,2,1,1,1,0,1
16627,2,4,0,1,1,1,2,1,1,2,1,1,1
16628,2,3,0,0,0,0,1,1,1,0,1,1,1
16629,0,0,0,2,1,1,1,2,2,2,2,2,2
16630,1,2,0,0,0,0,2,1,1,0,1,0,1
16631,1,0,1,2,2,1,2,2,2,1,2,2,1
16632,4,6,1,0,0,1,2,1,1,1,1,1,1
16633,1,1,0,0,0,0,1,1,1,0,1,0,1
16634,2,1,0,0,1,0,1,2,1,0,2,0,1
16635,2,1,1,0,1,0,1,1,1,1,2,0,1
16636,0,0,0,4,3,1,2,2,2,2,2,2,2
16637,0,0,0,2,1,1,1,2,2,2,2,2,2
16638,3,3,2,0,0,0,1,1,1,1,1,1,1
16639,1,2,1,0,2,0,1,2,1,1,1,1,1
16640,0,1,0,0,1,0,1,2,0,0,1,0,2
16641,3,2,1,0,1,0,2,2,1,1,2,0,1
16642,0,0,0,2,3,1,2,2,2,2,2,2,2
16643,1,1,1,1,3,1,2,2,2,2,2,1,1
16644,2,1,1,0,2,0,1,1,1,1,1,2,1
16645,5,4,1,1,1,2,1,1,2,2,1,2,1
16646,1,2,0,2,2,1,1,2,1,2,1,0,2
16647,1,2,0,1,2,2,1,2,1,2,2,2,2
16648,5,3,1,0,0,0,2,1,1,1,1,1,1
16649,2,0,1,3,2,1,2,1,2,2,2,0,2
16650,1,0,0,0,2,0,1,2,1,0,2,0,1
16651,1,1,0,0,1,0,1,1,1,0,2,2,1
16652,2,3,0,0,0,0,1,2,1,0,1,0,1
16653,0,0,0,2,3,1,2,2,2,2,2,2,2
16654,0,3,1,0,0,0,1,1,0,1,1,0,1
16655,0,0,0,1,1,0,2,2,2,0,2,1,2
16656,0,1,0,2,2,0,2,2,2,0,2,2,2
16657,1,0,0,0,0,0,1,1,1,0,0,0,1
16658,2,1,0,0,0,0,1,1,1,0,1,1,1
16659,0,0,0,3,1,0,2,2,2,0,2,0,2
16660,0,1,0,2,3,2,1,1,2,2,2,2,2
16661,4,3,1,0,0,0,1,1,1,1,1,1,1
16662,1,2,0,1,1,1,1,1,1,2,1,0,2
16663,1,1,0,0,2,0,1,1,1,0,2,2,1
16664,1,1,1,0,1,0,1,1,1,1,2,0,1
16665,1,1,0,0,0,1,2,2,1,2,1,1,1
16666,0,0,0,2,3,0,2,2,2,0,2,2,2
16667,0,0,1,2,3,0,2,1,2,1,2,2,2
16668,0,0,0,0,0,0,0,0,0,0,0,0,1
16669,0,1,0,2,2,1,1,2,2,2,2,2,2
16670,1,2,0,2,2,1,2,2,1,2,2,0,2
16671,0,0,0,0,1,0,2,2,0,0,2,2,2
16672,1,2,1,3,3,1,1,1,2,2,2,0,1
16673,0,0,0,1,3,1,2,1,2,2,2,0,2
16674,2,3,2,0,0,0,1,1,1,1,1,0,1
16675,1,1,1,1,2,1,2,1,1,1,2,2,2
16676,3,4,1,1,0,1,1,1,1,2,1,1,2
16677,2,2,1,0,1,0,1,2,1,1,2,0,1
16678,0,0,0,4,4,1,2,2,2,2,2,2,2
16679,0,3,0,2,1,1,2,1,2,2,1,0,2
16680,0,0,0,2,3,1,2,2,2,2,2,0,2
16681,3,3,2,0,1,0,1,2,1,1,1,1,1
16682,0,1,0,0,2,0,2,2,0,0,1,2,2
16683,3,3,1,0,0,0,1,1,1,1,1,0,1
16684,0,0,0,2,3,1,1,2,2,2,2,0,2
16685,2,1,2,0,3,0,1,2,1,1,1,2,1
16686,0,2,0,1,1,0,2,2,2,0,1,0,2
16687,0,1,0,5,2,1,2,2,2,2,1,2,2
16688,0,1,1,1,3,0,1,2,2,1,2,0,2
16689,1,1,1,1,2,0,1,1,2,1,2,0,1
16690,0,0,0,3,3,0,1,2,2,0,2,0,2
16691,0,0,0,1,3,1,1,1,2,2,2,0,2
16692,2,1,1,0,1,0,2,2,1,1,2,0,1
16693,1,1,1,2,3,1,2,2,2,2,1,0,2
16694,2,3,2,1,1,0,2,1,2,1,1,2,1
16695,0,0,0,2,2,0,1,1,2,0,2,0,2
16696,0,0,0,2,0,1,2,1,2,2,0,0,2
16697,1,2,0,0,0,0,1,1,1,0,1,1,1
16698,0,0,0,3,3,1,2,2,2,2,2,2,2
16699,0,0,1,4,3,0,2,2,2,1,2,2,2
16700,2,1,0,0,2,0,2,1,1,0,2,0,1
16701,0,2,0,2,1,1,2,1,2,2,1,0,2
16702,0,1,0,2,2,0,2,2,2,0,1,0,2
16703,0,0,0,0,0,0,2,2,0,0,0,0,2
16704,0,0,0,1,2,0,2,2,2,0,2,0,2
16705,2,4,0,1,0,2,2,2,1,2,1,1,2
16706,0,2,1,1,2,0,1,2,2,1,1,0,2
16707,4,4,2,0,1,0,1,1,1,1,1,2,1
16708,0,0,0,1,1,0,2,2,2,0,2,0,2
16709,0,1,0,0,0,0,1,1,0,0,1,0,1
16710,0,0,0,1,3,1,2,2,2,2,2,0,2
16711,0,0,0,0,1,0,2,2,0,0,2,2,2
16712,1,0,0,0,0,0,1,1,1,0,0,0,1
16713,0,0,0,3,1,0,2,2,2,0,2,2,2
16714,1,3,1,1,0,0,2,1,2,1,1,2,1
16715,0,0,0,0,2,0,2,2,0,0,2,2,2
16716,2,0,1,0,4,0,1,2,1,1,2,0,1
16717,3,3,0,0,2,1,2,1,1,2,1,0,1
16718,2,3,1,0,0,0,1,1,1,1,1,0,1
16719,1,2,0,0,1,0,2,1,1,0,2,0,1
16720,0,1,0,0,3,0,2,1,0,0,2,0,2
16721,0,0,0,2,2,0,1,2,2,0,2,2,2
16722,0,0,0,2,1,0,1,2,2,0,2,0,2
16723,5,3,0,4,1,2,2,2,1,2,1,0,2
16724,1,3,0,0,0,0,1,1,1,0,1,1,1
16725,0,0,0,1,2,1,1,2,2,2,2,0,2
16726,3,1,1,0,1,0,1,2,1,1,1,0,1
16727,6,4,1,0,0,1,2,2,1,2,1,0,1
16728,0,3,0,2,1,2,2,1,2,2,1,0,2
16729,0,2,0,2,1,1,1,1,2,2,1,2,2
16730,2,3,1,1,2,1,1,1,1,1,1,1,2
16731,0,2,0,2,1,0,2,2,2,0,1,2,2
16732,0,0,0,2,4,1,1,1,2,2,2,0,2
16733,3,3,0,0,0,1,2,2,1,2,1,0,1
16734,0,1,0,0,0,0,1,1,0,0,1,0,1
16735,3,2,0,0,0,0,1,1,1,0,1,1,1
16736,1,0,1,0,2,1,1,1,1,2,2,2,1
16737,4,5,0,0,0,1,1,1,1,2,1,2,1
16738,3,1,1,0,0,0,1,2,1,1,1,0,1
16739,2,0,0,0,0,0,2,1,1,0,0,0,1
16740,2,3,1,0,2,0,1,1,1,1,1,0,1
16741,0,0,0,2,2,0,1,2,2,0,2,2,2
16742,0,1,0,2,1,0,1,2,2,0,1,2,2
16743,0,0,0,0,1,1,2,1,0,2,2,0,2
16744,0,0,0,2,2,1,2,2,2,2,2,0,2
16745,0,1,0,0,1,0,1,1,0,0,1,1,2
16746,0,0,0,2,2,1,2,2,2,2,2,0,2
16747,0,0,0,3,1,0,2,2,2,0,2,0,2
16748,3,2,1,0,2,0,2,1,1,1,2,0,1
16749,1,2,0,0,1,0,2,1,1,0,2,0,1
16750,0,0,0,0,0,0,0,0,0,0,0,0,1
16751,0,0,0,1,2,0,2,1,2,0,2,2,2
16752,2,1,0,0,0,0,2,1,1,0,1,0,1
16753,0,2,0,1,1,0,2,1,2,0,1,0,2
16754,0,1,0,0,0,0,1,1,0,0,1,0,1
16755,0,2,0,1,1,1,2,2,2,2,1,2,2
16756,1,2,0,0,0,0,1,1,1,0,1,0,1
16757,1,1,0,0,0,0,2,2,1,0,1,0,1
16758,3,4,1,0,0,0,1,1,1,1,1,0,1
16759,0,0,0,3,3,0,2,2,2,0,2,0,2
16760,1,2,1,1,1,0,2,2,1,1,2,2,1
16761,0,1,0,2,2,1,2,2,2,2,1,2,2
16762,1,3,1,0,0,0,1,2,1,1,1,1,1
16763,1,1,0,1,4,2,1,2,2,2,2,2,1
16764,1,1,0,0,0,0,2,1,1,0,1,0,1
16765,0,0,0,0,3,0,1,2,0,0,2,1,2
16766,1,3,1,1,0,1,2,2,2,2,1,0,1
16767,2,3,1,0,1,0,2,1,1,1,2,1,1
16768,0,1,0,3,1,0,2,2,2,0,1,2,2
16769,0,1,0,3,3,2,1,2,2,2,1,2,2
16770,0,1,0,2,2,1,1,1,2,2,2,1,2
16771,0,1,0,3,2,1,2,1,2,2,1,0,2
16772,2,2,1,0,0,0,1,1,1,1,1,2,1
16773,0,0,0,2,2,1,1,2,2,2,2,2,2
16774,2,1,1,0,3,0,1,1,1,1,2,1,1
16775,1,2,0,0,0,0,1,1,1,0,1,1,1
16776,0,1,0,2,2,0,1,1,2,0,1,0,2
16777,0,0,1,2,4,0,1,2,2,1,2,2,2
16778,3,1,1,0,0,0,2,2,1,1,1,2,1
16779,1,2,2,1,1,0,1,1,2,1,2,1,1
16780,0,0,0,2,2,0,1,1,2,0,2,2,2
16781,3,2,1,0,0,0,1,1,1,1,1,1,1
16782,0,0,0,0,0,0,1,0,0,0,0,0,2
16783,0,1,0,1,1,1,1,2,2,2,2,0,2
16784,2,1,0,0,0,0,2,1,1,0,1,1,1
16785,2,2,0,0,0,0,1,1,1,0,1,1,1
16786,0,0,0,2,1,0,1,2,2,0,2,0,2
16787,0,1,0,2,1,1,2,2,2,2,2,2,2
16788,0,1,0,1,2,1,2,2,2,2,1,0,2
16789,2,1,1,0,1,0,2,1,1,1,1,0,1
16790,0,2,0,1,2,1,2,2,2,2,1,2,2
16791,1,3,1,0,1,0,2,2,1,1,1,1,1
16792,4,2,1,0,3,0,2,1,1,1,2,1,1
16793,2,3,1,0,1,0,1,2,1,1,2,1,1
16794,2,3,1,0,0,0,1,1,1,1,1,1,1
16795,0,2,0,1,2,1,2,1,2,2,1,1,2
16796,2,2,1,0,2,0,2,2,1,1,1,2,1
16797,1,2,0,0,3,1,1,1,1,2,1,0,1
16798,3,3,2,1,1,0,2,1,1,1,2,1,1
16799,0,0,0,1,0,0,2,2,2,0,0,0,2
16800,3,2,1,0,0,0,1,1,1,1,1,0,1
16801,0,1,0,1,3,0,2,1,2,0,2,0,2
16802,3,3,2,1,1,1,2,1,1,1,1,0,2
16803,3,4,1,0,0,0,1,1,1,1,1,0,1
16804,0,1,0,1,1,1,2,2,2,2,1,0,2
16805,0,0,0,1,4,0,1,1,2,0,2,2,2
16806,1,5,1,1,0,1,1,2,2,2,1,1,1
16807,0,1,0,1,2,0,2,2,2,0,2,0,2
16808,1,2,0,0,0,0,1,1,1,0,1,1,1
16809,3,2,1,0,1,0,1,1,1,1,2,0,1
16810,2,3,1,0,1,0,1,1,1,1,2,0,1
16811,1,2,0,0,0,0,1,1,1,0,1,0,1
16812,0,0,0,0,0,0,0,0,0,0,0,0,2
16813,0,0,0,2,3,1,2,2,2,2,2,2,2
16814,0,0,0,0,0,0,1,1,0,0,0,0,1
16815,0,0,0,2,2,0,2,2,2,0,2,2,2
16816,0,0,0,5,3,0,2,2,2,0,2,2,2
16817,2,2,1,0,1,0,2,1,1,1,2,0,1
16818,4,3,2,1,2,0,1,2,1,1,2,1,1
16819,1,1,1,0,1,0,2,2,1,1,1,1,1
16820,2,1,0,0,0,0,1,1,1,0,1,1,1
16821,0,1,1,3,4,1,2,2,2,1,2,2,2
16822,2,3,1,0,1,1,2,1,1,2,1,2,1
16823,3,4,1,0,0,0,2,2,1,1,1,1,1
16824,2,1,0,0,0,0,2,1,1,0,1,1,1
16825,1,4,1,0,0,0,1,1,1,1,1,1,1
16826,1,1,1,0,1,0,2,1,1,1,2,1,1
16827,2,2,0,1,2,2,2,1,1,2,2,0,2
16828,1,0,0,3,2,0,2,2,2,0,2,2,2
16829,1,2,1,0,0,0,1,1,1,1,1,1,1
16830,0,3,0,0,0,0,2,1,0,0,1,0,1
16831,0,1,0,0,1,0,2,1,0,0,1,1,1
16832,0,0,0,3,2,1,2,2,2,2,2,2,2
16833,0,1,0,1,1,1,2,2,2,2,2,0,2
16834,1,2,1,0,2,0,1,2,1,1,2,2,1
16835,0,0,0,0,1,0,2,2,0,0,2,0,2
16836,0,1,0,2,3,1,2,2,2,2,2,2,2
16837,2,2,1,2,2,1,2,1,2,2,1,0,1
16838,2,4,0,0,0,0,2,1,1,0,1,0,1
16839,2,1,0,0,0,0,1,1,1,0,1,0,1
16840,4,2,1,0,0,0,1,1,1,1,1,1,1
16841,1,3,0,1,0,0,2,2,2,0,1,0,1
16842,3,5,1,0,0,0,1,1,1,1,1,0,1
16843,2,3,1,0,0,0,1,1,1,1,1,0,1
16844,2,0,1,0,3,0,1,1,1,1,2,1,1
16845,0,1,1,3,2,0,1,2,2,1,2,1,2
16846,1,1,0,2,3,1,2,1,1,2,2,2,2
16847,0,1,0,2,1,1,2,1,2,2,2,0,2
16848,3,3,1,0,0,0,1,1,1,1,1,0,1
16849,0,2,0,0,0,0,1,1,0,0,1,1,1
16850,0,0,0,2,2,0,1,2,2,0,2,0,2
16851,0,1,0,2,2,1,1,1,2,2,1,1,2
16852,0,0,0,0,0,0,2,0,0,0,0,0,1
16853,0,0,0,2,3,0,2,2,2,0,2,2,2
16854,3,3,1,0,0,0,1,2,1,1,1,2,1
16855,0,0,0,2,2,1,1,2,2,2,2,2,2
16856,0,0,0,5,3,2,2,2,2,2,2,0,2
16857,0,1,0,2,1,0,2,2,2,0,1,0,2
16858,0,2,1,1,0,1,1,1,2,1,1,0,2
16859,2,2,1,1,1,1,1,1,1,1,1,1,2
16860,0,1,0,2,0,0,2,2,2,0,1,0,2
16861,0,1,0,2,2,1,1,2,2,2,1,0,2
16862,1,1,0,1,2,1,1,2,1,2,2,0,1
16863,0,3,1,0,0,0,1,1,0,1,1,1,1
16864,0,0,0,3,2,1,2,2,2,2,2,2,2
16865,2,3,0,0,1,1,2,2,1,2,2,2,1
16866,1,3,0,0,0,0,1,1,1,0,1,0,1
16867,3,2,1,0,1,0,1,1,1,1,1,2,1
16868,1,0,0,1,2,1,1,1,1,2,2,0,2
16869,0,0,0,4,2,1,1,2,2,2,2,0,2
16870,0,0,1,1,3,0,1,2,2,1,2,2,2
16871,3,2,1,0,1,0,1,1,1,1,1,0,1
16872,1,3,0,0,1,1,2,2,1,2,2,0,1
16873,6,5,1,0,0,0,1,2,1,1,1,0,1
16874,1,2,1,0,1,0,1,1,1,1,1,1,1
16875,0,1,1,3,4,1,1,2,2,1,2,0,2
16876,0,0,0,3,0,0,2,2,2,0,0,2,2
16877,0,2,0,0,0,0,1,1,0,0,1,1,1
16878,0,0,0,3,2,0,2,2,2,0,2,2,2
16879,0,0,0,2,2,0,1,2,2,0,2,2,2
16880,0,2,0,2,3,1,2,2,2,2,1,0,2
16881,2,2,0,0,1,0,2,2,1,0,1,0,1
16882,0,2,0,2,2,1,2,2,2,2,1,2,2
16883,5,2,1,0,1,0,2,1,1,1,2,1,1
16884,1,1,1,2,3,2,1,1,1,2,1,1,2
16885,0,0,0,0,0,0,1,1,0,0,0,0,1
16886,3,1,1,0,1,0,2,1,1,1,2,1,1
16887,0,3,1,4,1,1,1,2,2,2,1,2,2
16888,0,2,1,0,1,0,1,2,0,1,2,1,1
16889,1,1,1,1,2,1,1,1,1,1,2,0,2
16890,0,1,0,1,1,0,2,2,2,0,2,2,2
16891,0,0,0,2,4,0,2,2,2,0,2,2,2
16892,0,1,0,2,2,0,2,1,2,0,1,2,2
16893,0,3,0,2,1,0,2,2,2,0,1,0,2
16894,0,1,0,1,2,0,2,2,2,0,1,0,2
16895,0,0,0,1,2,1,1,2,2,2,2,2,2
16896,0,0,0,2,3,2,1,2,2,2,2,0,2
16897,0,0,0,2,2,0,1,1,2,0,2,1,2
16898,1,0,1,3,3,0,2,1,2,1,2,2,1
16899,0,0,0,2,3,1,2,2,2,2,2,2,2
16900,0,1,0,2,2,1,1,2,2,2,2,0,2
16901,0,0,0,2,3,0,1,2,2,0,2,0,2
16902,0,0,0,2,2,0,2,2,2,0,2,2,2
16903,0,1,0,1,3,2,1,2,2,2,1,0,2
16904,0,1,0,0,1,0,1,1,0,0,1,0,2
16905,0,1,0,2,2,1,1,1,2,2,2,2,2
16906,0,1,0,3,2,1,2,1,2,2,1,0,2
16907,2,2,1,0,1,0,2,2,1,1,2,1,1
16908,1,2,1,0,1,0,1,1,1,1,2,1,1
16909,0,1,0,2,1,0,2,2,2,0,1,2,2
16910,1,4,1,0,0,0,1,1,1,1,1,0,1
16911,1,2,0,0,1,1,1,2,1,2,2,0,1
16912,3,2,1,0,2,0,1,1,1,1,2,0,1
16913,0,1,0,0,1,1,1,1,0,2,1,0,2
16914,3,3,1,0,0,0,1,1,1,1,1,0,1
16915,0,0,0,2,3,1,2,2,2,2,2,2,2
16916,0,0,0,0,0,0,0,0,0,0,0,0,2
16917,2,1,1,1,1,0,2,1,2,1,1,0,1
16918,3,2,1,0,0,0,1,1,1,1,1,0,1
16919,2,1,1,0,2,0,1,2,1,1,2,2,1
16920,0,0,0,1,2,0,2,2,2,0,2,1,2
16921,3,2,0,0,2,0,1,1,1,0,1,0,1
16922,2,2,1,0,0,0,1,1,1,1,1,1,1
16923,0,2,0,2,0,0,1,1,2,0,1,2,2
16924,1,3,0,0,0,0,1,1,1,0,1,0,1
16925,1,3,1,1,2,1,2,2,2,2,2,2,1
16926,0,1,0,0,0,0,2,1,0,0,1,0,1
16927,0,1,0,2,2,0,1,2,2,0,1,2,2
16928,0,0,0,2,4,1,1,1,2,2,2,1,2
16929,4,3,1,0,0,0,1,1,1,1,1,0,1
16930,1,2,1,0,1,0,2,2,1,1,1,0,1
16931,1,2,0,0,1,0,1,1,1,0,2,0,1
16932,0,4,0,2,1,2,2,2,2,2,1,2,2
16933,0,0,0,1,2,1,2,1,2,2,2,2,2
16934,0,2,0,0,0,0,1,2,0,0,1,0,1
16935,4,4,2,0,0,0,2,1,1,1,1,1,1
16936,0,2,0,2,0,1,2,1,2,2,1,1,2
16937,0,0,0,3,2,0,2,2,2,0,2,0,2
16938,2,3,1,0,0,0,1,1,1,1,1,0,1
16939,7,5,2,1,1,2,1,1,1,1,1,0,2
16940,0,1,0,3,2,1,2,1,2,2,2,2,2
16941,0,3,1,1,3,1,2,1,2,1,2,0,2
16942,0,1,0,2,1,1,2,2,2,2,1,2,2
16943,0,1,0,0,4,1,1,2,0,2,2,2,2
16944,3,0,1,0,3,0,1,1,1,1,2,0,1
16945,0,0,0,2,2,0,1,2,2,0,2,0,2
16946,0,0,0,1,2,1,1,2,2,2,2,0,2
16947,2,3,0,0,0,0,2,1,1,0,1,0,1
16948,1,2,2,1,2,0,1,2,2,1,1,1,1
16949,0,1,0,3,2,1,2,2,2,2,1,2,2
16950,0,2,0,1,1,0,2,2,2,0,1,0,2
16951,0,0,0,0,2,0,1,1,0,0,2,2,2
16952,1,0,0,0,1,0,1,1,1,0,2,1,1
16953,2,3,1,0,0,0,1,1,1,1,1,1,1
16954,4,5,2,0,0,0,1,1,1,1,1,1,1
16955,0,3,0,3,1,0,2,2,2,0,1,0,2
16956,1,2,0,0,0,1,1,1,1,2,1,0,1
16957,1,1,0,3,4,1,2,1,2,2,2,2,2
16958,1,1,0,0,2,1,2,1,1,2,1,0,1
16959,1,2,0,0,1,0,1,1,1,0,2,1,1
16960,0,0,0,1,3,0,1,1,2,0,2,0,2
16961,0,0,0,1,3,1,1,2,2,2,2,2,2
16962,0,2,1,6,0,0,1,2,2,1,1,2,2
16963,3,2,0,0,1,0,2,2,1,0,2,1,1
16964,2,2,0,1,2,1,2,2,2,2,2,0,1
16965,0,1,0,2,2,1,2,2,2,2,1,1,2
16966,2,1,1,0,3,0,2,1,1,1,2,0,1
16967,2,2,1,0,1,0,1,1,1,1,1,1,1
16968,2,2,2,3,2,0,2,1,2,1,1,0,1
16969,0,0,0,0,0,0,0,0,0,0,0,0,2
16970,1,5,0,1,1,1,1,1,1,2,2,2,2
16971,3,1,2,0,3,0,2,1,1,1,1,0,1
16972,0,0,0,3,3,1,2,2,2,2,2,2,2
16973,1,1,0,0,1,0,1,1,1,0,2,0,1
16974,3,0,1,0,1,0,1,1,1,1,2,2,1
16975,2,3,1,0,1,0,1,2,1,1,1,1,1
16976,0,3,0,2,1,0,2,2,2,0,1,0,2
16977,0,0,0,1,3,0,2,2,2,0,2,0,2
16978,1,4,1,1,1,1,1,1,2,2,1,1,1
16979,2,1,0,0,1,0,2,1,1,0,1,1,1
16980,0,0,0,2,2,1,2,2,2,2,2,0,2
16981,0,2,0,1,0,0,2,2,2,0,1,0,2
16982,0,0,0,2,2,0,2,1,2,0,2,0,2
16983,0,1,0,2,2,0,2,2,2,0,1,0,2
16984,0,1,0,1,1,0,2,1,2,0,1,0,2
16985,1,3,1,0,0,0,2,1,1,1,1,0,1
16986,0,1,0,2,2,1,2,1,2,2,2,2,2
16987,0,0,0,4,4,1,2,2,2,2,2,2,2
16988,0,1,1,2,1,0,1,1,2,1,1,0,2
16989,1,4,2,2,1,0,2,1,1,1,1,1,2
16990,1,1,1,4,3,1,2,2,2,2,2,2,1
16991,1,2,1,0,0,0,1,2,1,1,1,0,1
16992,3,3,1,0,0,0,1,1,1,1,1,0,1
16993,0,0,0,1,3,0,2,2,2,0,2,0,2
16994,0,1,0,1,3,2,1,1,2,2,2,1,2
16995,0,0,0,1,1,0,1,2,2,0,2,2,2
16996,0,0,0,0,2,0,2,2,0,0,2,0,2
16997,1,0,1,0,2,0,1,2,1,1,2,2,1
16998,0,2,0,0,0,0,1,1,0,0,1,0,1
16999,3,3,0,0,1,0,2,1,1,0,1,0,1
17000,0,1,0,2,1,2,1,2,2,2,1,2,2
17001,1,3,0,2,0,1,2,1,1,2,1,0,2
17002,5,3,0,0,1,0,1,2,1,0,2,0,1
17003,0,1,0,2,1,1,1,2,2,2,2,0,2
17004,2,3,1,1,0,0,2,1,1,1,1,0,1
17005,0,0,0,2,2,0,2,2,2,0,2,2,2
17006,2,3,1,0,0,0,2,1,1,1,1,0,1
17007,0,2,0,2,1,1,2,2,2,2,1,1,2
17008,0,0,0,0,0,0,0,0,0,0,0,0,1
17009,2,2,0,0,0,0,1,1,1,0,1,1,1
17010,1,3,1,0,0,0,1,1,1,1,1,2,1
17011,2,2,0,0,0,0,2,1,1,0,1,1,1
17012,2,2,0,2,2,1,1,2,2,2,2,0,2
17013,0,1,0,1,1,1,2,2,2,2,2,2,2
17014,0,1,1,1,3,0,2,1,2,1,2,2,2
17015,0,0,0,1,2,0,2,2,2,0,2,2,2
17016,1,0,0,0,2,0,1,2,1,0,2,1,1
17017,5,1,2,1,4,0,1,1,2,1,1,2,1
17018,1,0,2,0,4,0,1,2,1,1,2,2,1
17019,0,1,0,3,1,2,2,2,2,2,1,0,2
17020,3,4,1,0,0,0,1,1,1,1,1,0,1
17021,0,0,0,2,2,1,1,2,2,2,2,2,2
17022,0,0,0,2,3,0,1,2,2,0,2,2,2
17023,0,0,0,0,1,0,1,2,0,0,2,0,2
17024,4,4,1,0,0,0,2,1,1,1,1,2,1
17025,0,1,0,2,3,1,1,1,2,2,2,0,2
17026,1,4,1,1,0,0,1,1,2,1,1,0,1
17027,0,0,0,2,1,0,1,2,2,0,2,2,2
17028,2,1,0,0,2,0,1,1,1,0,2,0,1
17029,1,2,0,0,1,1,1,2,1,2,2,2,1
17030,4,5,0,1,0,1,1,1,1,2,1,1,1
17031,0,2,0,0,0,0,1,2,0,0,1,0,1
17032,0,0,0,1,2,0,2,2,2,0,2,2,2
17033,0,0,0,2,2,1,2,2,2,2,2,2,2
17034,3,0,1,0,2,0,2,2,1,1,2,1,1
17035,1,3,0,2,2,1,1,1,2,2,1,0,1
17036,0,0,0,2,4,1,2,2,2,2,2,0,2
17037,2,2,1,0,1,0,1,2,1,1,2,0,1
17038,0,1,0,0,0,0,1,2,0,0,1,0,2
17039,2,1,1,0,2,1,1,2,1,2,2,1,1
17040,0,0,0,2,4,1,1,2,2,2,2,0,2
17041,0,1,0,3,2,0,1,1,2,0,1,1,2
17042,0,2,0,1,1,1,1,1,2,2,1,2,2
17043,0,0,0,0,1,0,2,1,0,0,2,1,2
17044,0,1,0,2,2,0,2,2,2,0,1,2,2
17045,0,0,0,3,5,2,1,1,2,2,2,2,2
17046,0,0,0,1,2,0,1,2,2,0,2,0,2
17047,0,2,1,4,1,0,1,2,2,1,2,1,2
17048,2,1,0,0,2,0,2,2,1,0,2,0,1
17049,2,4,2,0,0,0,1,1,1,1,1,1,1
